Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. Protein q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,MW [kDa],Gene Symbol,"Abundance Ratio: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance: F1: Light, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Light, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Light, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Light, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Light, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Light, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Light, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Light, Sample, I1, Insoluble_S59L-WT, 1","Abundance: F1: Heavy, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Heavy, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Heavy, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Heavy, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Heavy, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Heavy, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Heavy, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Heavy, Sample, I1, Insoluble_S59L-WT, 1",Modifications,WikiPathways,Reactome Pathways
FALSE,High,Master Protein,P26231,Catenin alpha-1 [OS=Mus musculus],0,298.252,60,35,492,27,100,Ctnna1,6.052,6.907,0.000217305,3.40831E-05,127117911.6,97936737.5,79308825.13,116636526.8,94725247.88,92262870.63,108283209.1,106497111.1,753666538.3,604968689.9,654817892.5,655168733.5,579192942.9,684265600.1,797362881.1,689901826,Acetyl [N-Term],White fat cell differentiation,RHO GTPases activate IQGAPs; Degradation of CDH1; Adherens junctions interactions; Myogenesis; VEGFR2 mediated vascular permeability; Regulation of CDH1 Function
FALSE,High,Master Protein,Q04857,Collagen alpha-1(VI) chain [OS=Mus musculus],0,297.239,49,35,860,35,108.4,Col6a1,0.046,0.067,0.000390601,0.001550773,2537924959,1683316055,1729030834,2740287090,741748215,738219570.9,1077169223,1324399178,60634241.25,77404579,80940735.13,146040410.3,37774502.94,24087032.19,101731557.8,117556507.3,,,ECM proteoglycans; Signaling by PDGF; Assembly of collagen fibrils and other multimeric structures; Integrin cell surface interactions; NCAM1 interactions; Collagen chain trimerization; Collagen degradation
FALSE,High,Master Protein,Q8CAQ8,MICOS complex subunit Mic60 [OS=Mus musculus],0,295.34,67,44,700,44,83.8,Immt,2.732,1.566,0.000285013,0.004880539,575105682.5,324933800.4,326065317.4,419937421.1,1088689583,1151659551,1346065561,1034001185,1497315502,931587201.1,987227848.5,1011972629,1557517554,1925107676,1975555859,1939411877,,,
FALSE,High,Master Protein,Q4U4S6,Xin actin-binding repeat-containing protein 2 [OS=Mus musculus],0,292.635,29,84,378,84,428,Xirp2,10.357,13.564,0.001334976,0.001881803,20610597.5,16805865.84,8054930.688,12998871.75,3428759.25,1522162.5,3480637,5597217,185728362.8,160836908.8,183199950.7,145691675.8,37827726.81,54434903.69,53006901.63,67616266.13,,,
FALSE,High,Master Protein,P11276,Fibronectin [OS=Mus musculus],0,290.982,38,58,405,58,272.4,Fn1,5.788,32.656,0.000464698,0.000522791,32576816,19800910.63,12247888,20048155.75,1843765.875,3590257.375,1398770.5,2180338.5,170997480.7,108131363.3,104044392.8,122975355.8,48086746.38,72731056.38,74193818.63,89153847,,Focal adhesion: PI3K-Akt-mTOR signaling pathway; Inflammatory response pathway; Regulation of actin cytoskeleton; Comprehensive IL-17A signaling; Focal adhesion,"Platelet degranulation ; Cell surface interactions at the vascular wall; ECM proteoglycans; Syndecan interactions; MAP2K and MAPK activation; Integrin cell surface interactions; Molecules associated with elastic fibres; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Fibronectin matrix formation; GRB2:SOS provides linkage to MAPK signaling for Integrins ; p130Cas linkage to MAPK signaling for integrins; Degradation of the extracellular matrix; Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells; MET activates PTK2 signaling; GPER1 signaling"
FALSE,High,Master Protein,P63260,"Actin, cytoplasmic 2 [OS=Mus musculus]",0,290.969,84,24,3424,2,41.8,Actg1,1000,1000,,,,,,,,,,,29467804,19009654,45413450.5,25811826,23316746,34295872,28086340,3882442.75,Acetyl [N-Term]; Met-loss+Acetyl [N-Term],Striated muscle contraction; Myometrial relaxation and contraction pathways; Regulation of actin cytoskeleton; Focal adhesion,RHO GTPases activate IQGAPs; Adherens junctions interactions; Regulation of CDH1 Function; RHO GTPases Activate Formins; Regulation of actin dynamics for phagocytic cup formation; Platelet degranulation ; Interaction between L1 and Ankyrins; MAP2K and MAPK activation; Recycling pathway of L1; Clathrin-mediated endocytosis; Formation of the dystrophin-glycoprotein complex (DGC); EPHB-mediated forward signaling; RHOF GTPase cycle; Formation of annular gap junctions; VEGFA-VEGFR2 Pathway; Cell-extracellular matrix interactions; RHO GTPases Activate WASPs and WAVEs; RHOBTB2 GTPase cycle
FALSE,High,Master Protein,Q99KI0,"Aconitate hydratase, mitochondrial [OS=Mus musculus]",0,290.782,63,37,752,37,85.4,Aco2,1.116,0.38,0.01139112,0.001900574,861923929.8,856161973.4,686537755.3,539669013.9,1100107064,1711576462,1567131973,1225188824,927128123.3,965607678.5,814318712.5,595648988,345579746,578091616.9,726662705.8,523654444.6,,TCA cycle,Mitochondrial protein degradation; Maturation of TCA enzymes and regulation of TCA cycle; Citric acid cycle (TCA cycle)
FALSE,High,Master Protein,Q8BWT1,"3-ketoacyl-CoA thiolase, mitochondrial [OS=Mus musculus]",0,283.444,78,22,547,22,41.8,Acaa2,0.761,0.325,0.035581182,0.001311685,471172201.6,245899922.5,297718097.8,272190212.4,1571916769,2973912367,2257130734,1467876218,285695654.5,189383830.3,265542162.8,204807476,379184863.3,876565877,832509562.5,527504047.5,,Fatty acid biosynthesis,Mitochondrial Fatty Acid Beta-Oxidation
FALSE,High,Master Protein,P63038,"60 kDa heat shock protein, mitochondrial [OS=Mus musculus]",0,280.814,76,34,572,34,60.9,Hspd1,0.907,0.273,0.028698604,0.003050978,704799688.5,440413771.8,508458704.3,359684870.5,635256565,729413322.1,929999462.7,564250984.8,574512834.8,405757760.6,472040048.3,321367055.4,134213719,162078670.9,350725461.2,188641419.1,,SIDS susceptibility pathways,Mitochondrial protein degradation; Mitochondrial protein import
FALSE,High,Master Protein,Q6P8J7,"Creatine kinase S-type, mitochondrial [OS=Mus musculus]",0,279.995,62,22,1275,20,47.4,Ckmt2,1.065,0.365,0.081586648,0.002917439,3116194252,2157721063,1814842624,2417278404,2847726353,3154295163,2675766693,2387550421,3122583770,2279214612,2039408937,2594510579,860594622.5,993460008.5,1266531604,1011571605,,,Creatine metabolism
FALSE,High,Master Protein,Q8K4L3,Supervillin [OS=Mus musculus],0,278.239,39,63,376,63,243,Svil,9.144,8.077,0.000669252,0.000524081,23271609.5,20155393.06,21542981.44,34902922.81,13253920.25,14283086.75,12762526.13,20213438.13,247952273.1,176047035.8,206244547.1,193528895.9,75943939.81,113799359.6,137410404,165497321.5,,Androgen receptor signaling pathway,
FALSE,High,Master Protein,P63017,Heat shock cognate 71 kDa protein [OS=Mus musculus],0,278.127,65,30,761,26,70.8,Hspa8,2.56,1.556,0.000338177,0.025699624,516579390.9,417263131.6,317635437.3,461788503.8,484735086.1,494439606.8,419602367.9,477965421.5,1297872898,1030205485,986496027.5,1204509177,602779776.4,692551704.4,854720420.1,826411539,,TGF-beta receptor signaling pathway; Mapk signaling pathway; Exercise-induced circadian regulation,"Neutrophil degranulation; Regulation of HSF1-mediated heat shock response; mRNA Splicing - Major Pathway; PKR-mediated signaling; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Clathrin-mediated endocytosis; Golgi Associated Vesicle Biogenesis; Attenuation phase; Lysosome Vesicle Biogenesis; GABA synthesis, release, reuptake and degradation; AUF1 (hnRNP D0) binds and destabilizes mRNA; Protein methylation"
FALSE,High,Master Protein,P10493,Nidogen-1 [OS=Mus musculus],0,277.87,56,43,695,42,136.5,Nid1,0.524,0.456,0.000478026,0.023922802,771063163.4,427160309.5,483387107.3,523464013.2,336291313,369269770.3,256366844.4,378863424.3,354624939.1,226660911.8,250304836.8,290461652.8,115948038.6,117961493.3,166893989.7,228648209.8,,,Laminin interactions; Degradation of the extracellular matrix
FALSE,High,Master Protein,P16858,Glyceraldehyde-3-phosphate dehydrogenase [OS=Mus musculus],0,273.456,77,18,999,18,35.8,Gapdh,1.75,0.961,0.001007304,0.85987499,2453938419,2006376686,1934592157,1656089731,1386268756,2032646817,2579793691,1856959690,4246480751,3530431552,4064188684,2882506984,1182226120,1888760634,3096613907,1846196960,,Glycolysis and gluconeogenesis,Gluconeogenesis; Glycolysis
FALSE,High,Master Protein,Q62407,Striated muscle-specific serine/threonine-protein kinase [OS=Mus musculus],0,266.858,30,63,394,63,354.1,Speg,3.122,0.934,0.006378298,0.367734979,42105664.56,19566497.06,17826369.38,22003939.88,64297766.88,94303974,82660979.75,92332697.5,75021295.88,59299753.25,60411217.5,70747159.88,54180643.63,71112541.63,88291217.75,95598463.25,,,
FALSE,High,Master Protein,O70373,Xin actin-binding repeat-containing protein 1 [OS=Mus musculus],0,265.268,69,51,455,51,123.4,Xirp1,2.88,2.366,0.000819052,0.004184389,84756444.5,81070892.63,66314231.88,92824661.25,40806987.75,48272733,48636230.13,45238485,259193482.8,219949365,252319172,250514518.8,67461624.19,113723874,126829873.3,107454337.1,Met-loss+Acetyl [N-Term]; Acetyl [N-Term],,
FALSE,High,Master Protein,P31001,Desmin [OS=Mus musculus],0,264.596,78,40,1838,36,53.5,Des,0.973,1.079,0.475008964,0.265404395,7634842228,6225582794,5195223975,6793502568,2853029222,2856648928,2762401391,2743723997,6847446233,6065247779,5484777141,6607508618,2705342710,2991498243,3594064849,3049677034,Acetyl [N-Term]; Met-loss+Acetyl [N-Term],Striated muscle contraction,Striated Muscle Contraction
FALSE,High,Master Protein,P50544,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial [OS=Mus musculus]",0,264.068,68,35,576,35,70.8,Acadvl,1.929,0.57,0.0005584,0.009051007,251119977,162507143.3,177140628.6,136347196.9,614621488.5,871797885,1037735172,593365670.9,433880698.4,319336953.1,373441822.1,258204106.8,290647395.6,468445898.6,751895867,358754628.9,,Fatty acid beta-oxidation; Fatty acid beta-oxidation (streamlined); Mitochondrial long chain fatty acid beta-oxidation,Beta oxidation of palmitoyl-CoA to myristoyl-CoA
FALSE,High,Master Protein,Q60597,2-oxoglutarate dehydrogenase complex component E1 [OS=Mus musculus],0,263.159,50,39,460,39,116.4,Ogdh,3.18,0.96,0.007699831,0.97925266,157982379.3,77747396.38,40262574.63,45130999.19,163462759.3,270927364.1,213648526.9,166687004,341953644,268523218.9,211827649.8,132180401.4,129883567.1,253384501.4,288266310.4,164177072.7,,TCA cycle; Amino acid metabolism; Tryptophan metabolism,Mitochondrial protein degradation; Glycine degradation; OGDH complex synthesizes succinyl-CoA from 2-OG
FALSE,High,Master Protein,P68372,Tubulin beta-4B chain [OS=Mus musculus],0,254.684,72,22,736,1,49.8,Tubb4b,0.524,0.486,0.001069274,0.010592572,119073176,72478104,79594528,68578552,60390304,75017440,85205416,57670428,55959468,36604148,47419416,37276488,23232700,32422820,56777628,31520570,,,Neutrophil degranulation; PKR-mediated signaling; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; COPI-independent Golgi-to-ER retrograde traffic; Hedgehog 'off' state; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; MHC class II antigen presentation; COPI-mediated anterograde transport; Separation of Sister Chromatids; Anchoring of the basal body to the plasma membrane; Resolution of Sister Chromatid Cohesion; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; RHO GTPases Activate Formins; AURKA Activation by TPX2; EML4 and NUDC in mitotic spindle formation; Intraflagellar transport; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; Recycling pathway of L1; Cargo trafficking to the periciliary membrane; RHO GTPases activate IQGAPs; The role of GTSE1 in G2/M progression after G2 checkpoint; Aggrephagy; Sealing of the nuclear envelope (NE) by ESCRT-III
FALSE,High,Master Protein,P21981,Protein-glutamine gamma-glutamyltransferase 2 [OS=Mus musculus],0,246.617,60,35,581,35,77,Tgm2,1.717,0.891,0.000969902,0.285311446,1156786790,810663496,696908479.5,718957052.8,158983369,230141002.2,207447633,357208856.4,2021312554,1367438573,1340495065,1130738452,115140841.6,184377881.8,223806148.4,353732466.6,Met-loss+Acetyl [N-Term]; Acetyl [N-Term],,
FALSE,High,Master Protein,P58771,Tropomyosin alpha-1 chain [OS=Mus musculus],0,244.49,70,32,1751,10,32.7,Tpm1,2.203,0.89,0.000485885,0.391432921,5714131334,4381655889,4002015066,5990456100,18915375042,16467688275,15689501964,15674736535,12101672016,9928710147,10532455745,12827119932,13145718871,13174195891,18166416423,15508646103,,Striated muscle contraction,Striated Muscle Contraction; Smooth Muscle Contraction
FALSE,High,Master Protein,Q99JY0,"Trifunctional enzyme subunit beta, mitochondrial [OS=Mus musculus]",0,241.814,68,24,920,24,51.4,Hadhb,1.677,0.767,0.001533949,0.053125921,1976102224,1161621093,1294496529,1417815934,3103104897,3589122931,3583759037,2939034833,3163746500,1974198884,2585078196,2345054783,1981979240,2524477745,3335145648,2458672321,,Fatty acid beta-oxidation; Fatty acid beta-oxidation (streamlined),Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA; Beta oxidation of octanoyl-CoA to hexanoyl-CoA; Acyl chain remodeling of CL; Beta oxidation of palmitoyl-CoA to myristoyl-CoA; Beta oxidation of myristoyl-CoA to lauroyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA; Beta oxidation of hexanoyl-CoA to butanoyl-CoA
FALSE,High,Master Protein,P99024,Tubulin beta-5 chain [OS=Mus musculus],0,239.74,73,22,693,4,49.6,Tubb5,0.781,0.709,0.026180575,0.190824245,120450013.5,91736291.5,85029349,79588964.5,17865892,29732425,43359753.25,37523530,89486398,70455751.75,79850422,63171712.75,11620233,19883260.88,51578757.75,28232079.5,,T cell receptor signaling pathway,Neutrophil degranulation; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2
FALSE,High,Master Protein,Q8K4G5,Actin-binding LIM protein 1 [OS=Mus musculus],0,239.625,51,34,542,34,96.7,Ablim1,1.938,1.35,0.011312297,0.014193065,238034090,142260807.3,202310824.9,260087747.8,430401012.4,514018826.4,512266671.5,448911124.6,318256302.3,287914075,437739268.8,482772285.8,493596124.6,700047373,767845267.8,600428762.8,,,
FALSE,High,Master Protein,Q8BTM8,Filamin-A [OS=Mus musculus],0,236.471,31,54,420,43,281,Flna,2.56,2.114,0.002753057,0.095913993,24662233,25612168.5,12723125.25,18756481.63,18788996.75,6681771.75,33217293.5,24908642.13,65204802.75,57993800.38,47564121,46476321.75,17212162.19,21918339.25,78664139.75,46999580.63,,TNF-alpha NF-kB signaling pathway; Androgen receptor signaling pathway; Mapk signaling pathway; Focal adhesion,Platelet degranulation ; Cell-extracellular matrix interactions; RHO GTPases activate PAKs; GP1b-IX-V activation signalling
FALSE,High,Master Protein,Q8BFR5,"Elongation factor Tu, mitochondrial [OS=Mus musculus]",0,235.567,67,26,527,26,49.5,Tufm,1.129,0.377,0.355553356,0.002516584,293434624.9,149497931.8,205337610.8,144933043.7,672162359.5,960612144.6,1072190603,672146052.3,258897524.9,166570404.8,234944658.5,173338739.3,203814451.1,325525981,512821548.9,281942869,,,
FALSE,High,Master Protein,P20152,Vimentin [OS=Mus musculus],0,233.332,77,36,639,28,53.7,Vim,1.162,0.938,0.083975184,0.853150438,761518772,588006636.5,582278291.8,739747932,138082614.6,122256745.2,250015459.9,377334053,756850864.3,694578677.5,748586431.8,846278569.8,116400692.5,107052124.3,375091923.9,378946550.1,,Striated muscle contraction; Spinal cord injury; Primary focal segmental glomerulosclerosis (FSGS); Alpha 6 beta 4 integrin signaling pathway,Aggrephagy; Caspase-mediated cleavage of cytoskeletal proteins; Striated Muscle Contraction; RHOBTB1 GTPase cycle
FALSE,High,Master Protein,Q03265,"ATP synthase F(1) complex subunit alpha, mitochondrial [OS=Mus musculus]",0,231.444,64,32,962,32,59.7,Atp5f1a,1.24,0.448,0.020660033,0.003623081,1741638019,1067001943,760838551.4,924700061.4,2636795674,4002095223,3591768186,2406465969,1907183782,1322764136,1047908516,1147396971,897424288.8,1609362735,1884499443,1198569724,,Oxidative phosphorylation; Electron transport chain,Mitochondrial protein degradation; Formation of ATP by chemiosmotic coupling; Cristae formation
FALSE,High,Master Protein,Q9JMH9,Unconventional myosin-XVIIIa [OS=Mus musculus],0,229.134,33,55,330,55,232.6,Myo18a,2.392,2.739,0.00531613,0.00396914,37342395.13,30892421.75,58125941.75,40145876.13,31654331.75,41230495.13,33712936,32273622.38,120061443.3,83961147,109329428.4,84548962.13,63018238.88,96958735.5,107585577.8,105281706.9,,,
FALSE,High,Master Protein,P09542,Myosin light chain 3 [OS=Mus musculus],0,227.065,81,17,1225,13,22.4,Myl3,0.296,0.681,0.01188156,0.009488384,9035623183,9767290092,6226116499,10068560457,10094942942,9714727987,6666353821,9172785257,1957701225,2081141771,3046753596,4074037984,6076957153,6534681438,5424739402,6327236156,,Striated muscle contraction; Regulation of actin cytoskeleton,Striated Muscle Contraction
FALSE,High,Master Protein,P26041,Moesin [OS=Mus musculus],0,224.989,56,33,495,23,67.7,Msn,1.893,1.224,0.001396553,0.08192119,313261833.8,229410371.9,174396780.8,206154867.9,72649233.75,72650311.69,77787154.13,85547581.75,593901134.8,433769867,393163889,353443178.5,78389817.5,80579098,124385641.3,115540452.8,,Regulation of actin cytoskeleton,Recycling pathway of L1
FALSE,High,Master Protein,Q7TMM9,Tubulin beta-2A chain [OS=Mus musculus],0,223.332,72,21,620,1,49.9,Tubb2a,0.652,0.016,0.003878962,0.166836999,31421372,22363066,22731834,19994154,7402436,8602330,8706677,8893780,18437926,14945248,17059958,12723480,,2213711.75,,4063979.75,,,MHC class II antigen presentation; Recycling pathway of L1; COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; Kinesins; Separation of Sister Chromatids; PKR-mediated signaling; Resolution of Sister Chromatid Cohesion; Recruitment of NuMA to mitotic centrosomes; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Intraflagellar transport; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Hedgehog 'off' state; Cargo trafficking to the periciliary membrane; RHO GTPases activate IQGAPs; COPI-independent Golgi-to-ER retrograde traffic; The role of GTSE1 in G2/M progression after G2 checkpoint; Aggrephagy; Sealing of the nuclear envelope (NE) by ESCRT-III
FALSE,High,Master Protein,O55111,Desmoglein-2 [OS=Mus musculus],0,222.771,48,38,392,38,122.3,Dsg2,1.279,0.462,0.016170184,0.011786822,140318597.5,114096326.5,110065128.5,135459082.8,109503834,122902971.9,125255462.3,112965363.5,179087884.8,126955879.8,141146691.3,189959551.4,30372338.38,50826121.25,69115475,58377419,,,Formation of the cornified envelope; RHOG GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; Apoptotic cleavage of cell adhesion  proteins
FALSE,High,Master Protein,P51667,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform [OS=Mus musculus]",0,222.258,86,14,2419,14,18.9,Myl2,0.859,0.527,0.113175971,0.003604547,21745111709,22142371627,15931099948,23198489951,36825934860,32383076607,26114132597,30780812582,15315094343,17392502875,15538542817,21794756886,15938759000,15751359661,15996115569,17541970140,,Striated muscle contraction; Myometrial relaxation and contraction pathways,Striated Muscle Contraction
FALSE,High,Master Protein,P97927,Laminin subunit alpha-4 [OS=Mus musculus],0,221.301,32,38,319,38,201.7,Lama4,1.432,1.318,0.086034961,0.258629306,67575568,41245170.13,32653975.5,51004851.25,16134510.75,17376673.25,13286573.25,37181749.75,64838409,56336169.25,49052539.38,80641344.5,16344383.88,15338930.5,34651141,63732671.63,,Focal adhesion: PI3K-Akt-mTOR signaling pathway; Focal adhesion,Formation of the dystrophin-glycoprotein complex (DGC); Laminin interactions; MET activates PTK2 signaling
FALSE,High,Master Protein,Q62417,Sorbin and SH3 domain-containing protein 1 [OS=Mus musculus],0,220.895,35,37,568,36,143,Sorbs1,1.782,1.297,0.002044139,0.049853155,360332732.4,262013796.6,219623096.3,327102019,404950481.3,445260444.3,429766884,416918805.8,599182812,470685104.6,482608298.5,578529242.9,416540751.8,547544620.3,587659912.6,574865067,Acetyl [N-Term],PPAR signaling pathway; Integrin-mediated cell adhesion; Insulin signaling,Smooth Muscle Contraction
